0,-10791.82367
1,-11922.82062
2,-11500.92059
3,-10329.53865
4,-9466.439845
5,-12102.99483
6,-10092.05806
7,-12099.32064
8,-9499.406685
9,-12895.63111
10,-10752.01309
11,-9269.92994
12,-9516.133363
13,-9566.6511
14,-11542.29569
15,-10451.8259
16,-11360.76905
17,-9400.709315
18,-10649.2105
19,-10121.92178
20,-10469.54427
21,-13473.50118
22,-10395.23897
23,-11359.3709
24,-9750.591939
25,-9630.792617
26,-10337.23781
27,-10089.03283
28,-8384.425665
29,-12136.92468
30,-10758.86136
31,-10844.28694
32,-8062.334811
33,-11202.94962
34,-9558.302646
35,-10792.91736
36,-9618.101363
37,-10001.41612
38,-9194.902643
39,-10275.13929
40,-8018.298928
41,-10546.32933
42,-11546.5585
43,-8950.918053
44,-10071.15142
45,-10992.7194
46,-11871.17997
47,-10040.98073
48,-11988.62958
49,-10536.10018
50,-9664.936365
51,-8388.285421
52,-11299.24433
53,-9942.35422
54,-11793.5037
55,-7215.833619
56,-9720.956152
57,-11180.77037
58,-11311.1984
59,-9910.665476
60,-8712.981009
61,-9557.928743
62,-9791.639502
63,-10090.46234
64,-11867.16623
65,-10627.6609
66,-11047.42355
67,-9591.581647
68,-9048.4758
69,-8939.675727
70,-11030.72516
71,-7913.894233
72,-10736.14945
73,-11188.66515
74,-8604.182183
75,-8702.540969
76,-11255.41434
77,-12380.29987
78,-8815.766051
79,-9313.186985
80,-8450.26941
81,-9752.46679
82,-9726.517074
83,-10101.52808
84,-9237.98037
85,-10970.87147
86,-9373.98665
87,-12256.33575
88,-10448.84751
89,-11716.97352
90,-10105.52886
91,-9598.657439
92,-9468.003215
93,-8918.987102
94,-10814.39358
95,-9028.322655
96,-9327.058499
97,-10358.95605
98,-10793.21254
99,-9625.53005
100,9756.846479
101,9482.379704
102,9122.21219
103,11479.71141
104,9719.227132
105,7899.825754
106,10001.34322
107,9250.653847
108,11156.84089
109,9432.272567
110,9802.805177
111,10488.78445
112,9800.991308
113,11663.83371
114,6819.188851
115,10730.82685
116,10704.20834
117,10123.38463
118,8903.644408
119,9450.744227
120,8313.6071
121,10357.95023
122,10316.68736
123,8936.976783
124,10050.14207
125,9584.476522
126,11843.87121
127,12573.63265
128,9740.201512
129,11028.67292
130,9473.522887
131,9642.452257
132,10567.12134
133,10303.54614
134,10400.55171
135,10381.04374
136,10057.17627
137,7722.218993
138,8631.10737
139,10355.68002
140,10673.08188
141,10944.81597
142,10067.05655
143,10748.21143
144,7386.906348
145,9347.134531
146,12051.48274
147,8517.459869
148,9413.769292
149,10303.66985
150,11735.66674
151,9296.513314
152,11961.02009
153,10488.09306
154,7519.588463
155,9143.992611
156,8668.714268
157,9858.783384
158,11164.94665
159,10212.98467
160,9400.42576
161,9772.965884
162,8915.372347
163,8971.241402
164,10654.60995
165,8676.355281
166,10945.29096
167,10923.42908
168,10828.94532
169,10070.04674
170,9808.074915
171,11394.45243
172,11467.01695
173,8440.401574
174,10521.47855
175,10120.44759
176,12037.72409
177,11398.32638
178,10336.90358
179,9079.753414
180,9077.505016
181,7903.007983
182,11807.24636
183,9897.650212
184,9226.270393
185,7978.923125
186,11891.96057
187,12108.29347
188,10231.11601
189,10492.93431
190,8846.382819
191,9828.785569
192,10687.10919
193,9174.620826
194,12018.35728
195,7512.077764
196,8669.670954
197,10177.94703
198,10247.51409
199,12453.1008
200,-12421.31793
201,-10078.75559
202,-7240.429367
203,-9657.586745
204,-9505.196324
205,-10736.84256
206,-8933.790904
207,-9151.852466
208,-10115.25588
209,-9802.633838
210,-12249.80507
211,-10810.29332
212,-9224.516806
213,-9158.841927
214,-8518.043546
215,-10592.90974
216,-10123.35155
217,-9715.452854
218,-9696.95042
219,-9087.633741
220,-11502.39359
221,-9055.34703
222,-9167.00174
223,-8843.695754
224,-9911.980928
225,-9227.310934
226,-8722.811632
227,-9412.041173
228,-8772.020726
229,-11529.47698
230,-10190.61033
231,-8086.790015
232,-8008.103408
233,-9532.697614
234,-8392.726617
235,-10602.54906
236,-10077.0066
237,-9870.001904
238,-10157.17352
239,-8120.119085
240,-8397.175868
241,-10718.38844
242,-12036.80247
243,-9253.387556
244,-9294.048807
245,-11597.06532
246,-12184.99191
247,-9061.857882
248,-11225.93559
249,-11446.9148
250,9978.029022
251,11079.28578
252,10788.98714
253,10998.23611
254,11132.20154
255,8658.394295
256,9524.95701
257,9304.393947
258,11339.63044
259,9243.432464
260,11168.2976
261,10757.46964
262,10266.39171
263,10904.14132
264,11461.36967
265,11444.08983
266,9786.92088
267,9838.842599
268,11213.35794
269,8637.659558
270,13300.48103
271,9817.529745
272,9316.040636
273,11512.82308
274,8496.927071
275,10728.01986
276,9261.191173
277,11729.36473
278,9943.782236
279,10156.30421
280,9949.738259
281,10585.24599
282,10442.3352
283,9085.522152
284,10318.08669
285,9294.383454
286,9161.898182
287,7821.612915
288,9481.20175
289,11764.39302
290,11312.44358
291,10098.87884
292,9001.525466
293,9227.76745
294,12506.61891
295,9170.42698
296,10823.18784
297,11358.75509
298,9083.902943
299,9201.655105
300,-10878.94312
301,-9667.815197
302,-9491.29085
303,-10570.81745
304,-9838.612856
305,-7433.609721
306,-6771.239657
307,-8490.998205
308,-11230.1423
309,-10144.92317
310,-9240.860499
311,-10718.16409
312,-9527.97891
313,-11223.32939
314,-10388.46914
315,-9245.033699
316,-10397.77886
317,-12093.41363
318,-9222.999972
319,-8122.969688
320,-9370.944035
321,-9061.138146
322,-10145.39159
323,-9629.158849
324,-11368.18578
325,9738.963278
326,9683.914212
327,12064.5606
328,10606.44356
329,9347.206624
330,11206.17452
331,9951.211674
332,7700.826403
333,10121.88446
334,11231.53139
335,8825.500644
336,11102.84506
337,11185.64313
338,7555.151782
339,13408.94484
340,8760.832981
341,9220.698744
342,11674.86914
343,12076.65148
344,10769.1733
345,10354.35985
346,8864.284342
347,11645.27761
348,8144.334727
349,10712.19054
350,-10893.15577
351,-11427.5439
352,-9730.303792
353,-10359.84246
354,-10593.19026
355,-11524.13875
356,-10265.88674
357,-9607.101805
358,-11467.35805
359,-8930.156697
360,-9952.30242
361,-13285.31157
362,-8697.077902
363,-10193.94624
364,-11045.54153
365,-9790.033549
366,-11810.32573
367,-10525.28151
368,-6881.224717
369,-9275.008331
370,10805.3082
371,11402.358
372,11185.92723
373,10429.69158
374,12219.21343
375,10956.1996
376,10317.25708
377,8770.451203
378,13460.81717
379,9339.630939
380,8479.193784
381,10136.87497
382,10660.69351
383,9860.917251
384,9572.155455
385,8309.188143
386,11919.61024
387,10242.11365
388,9525.089511
389,9406.080287
390,-8348.249195
391,-11806.80082
392,-8261.246053
393,-10843.4708
394,-9433.169176
395,-11550.171
396,-12102.08037
397,-10142.59885
398,-9429.588179
399,-7684.111229
400,8475.740412
401,11478.96408
402,10430.24891
403,10650.17907
404,10440.21999
405,10228.34238
406,10714.09273
407,9889.836238
408,10506.87919
409,10133.25914
410,-7543.492431
411,-11039.55325
412,-9196.347002
413,-8487.48381
414,-11092.38041
415,-10766.98047
416,11238.83884
417,9851.039389
418,10732.63534
419,9770.937917
420,10167.61028
421,11589.16809
422,9482.773966
423,12757.75686
424,9189.881921
425,8961.958458
426,6218.054516
427,9865.179943
428,10058.81494
429,10284.35692
430,9314.97028
431,11295.36052
432,10522.99528
433,9046.164347
434,9880.519939
435,11837.6643
436,12376.98927
437,10855.13319
438,9933.32645
439,7830.036411
440,9641.549491
441,9341.196322
442,6229.396844
443,11750.57921
444,11602.60455
445,9090.311072
446,11665.48883
447,11819.51526
448,10050.94075
449,10859.51442
450,11787.89153
451,11208.27538
452,10566.92901
453,10585.42969
454,9246.069453
455,10149.56932
456,8866.389981
457,10335.89905
458,10003.18746
459,11208.42199
460,12560.82092
461,10274.80071
462,10350.49012
463,10359.52026
464,9646.869223
465,8582.782537
466,11986.18678
467,10577.38296
468,9741.605139
469,8253.555979
470,11394.91983
471,10585.92047
472,12132.51026
473,8963.480393
474,8328.031536
475,11046.1946
476,12721.63223
477,10571.18319
478,10009.06513
479,8166.789702
480,9023.500333
481,11357.43704
482,10742.04562
483,8917.566462
484,8549.326464
485,9553.189979
486,10467.40769
487,8540.720725
488,10762.43859
489,9092.326676
490,10386.12448
491,8070.533959
492,10999.87601
493,6950.478814
494,10789.39965
495,9884.204913
496,9826.104166
497,10943.89006
498,11360.86693
499,7568.539962
500,10925.29654
501,8022.23114
502,8896.256378
503,8584.900374
504,9338.941867
505,12146.72467
506,8589.1292
507,8305.316119
508,9670.945898
509,8291.179562
510,9950.935898
511,11406.39324
